0,1,2
34.1,140.967421,3.1893577161453868
34.18992259455223,140.967421,3.1853659209044793
34.27984518910445,140.967421,3.1813841002469303
34.36976778365668,140.967421,3.1774122168692713
34.4596903782089,140.967421,3.1734502336537096
34.549612972761125,140.967421,3.1694981136669425
34.639535567313345,140.967421,3.165555820159046
34.72945816186557,140.967421,3.1616233165623138
34.81938075641779,140.967421,3.157700566490149
34.90930335097002,140.967421,3.153787533735922
34.99922594552224,140.967421,3.1498841822718964
35.08914854007447,140.967421,3.145990476248093
35.17907113462669,140.967421,3.1421063799912043
35.268993729178916,140.967421,3.138231858003517
35.35891632373114,140.967421,3.1343668749618288
35.448838918283364,140.967421,3.1305113957163826
35.538761512835585,140.967421,3.1266653852897877
35.62868410738781,140.967421,3.122828808875986
35.71860670194003,140.967421,3.119001631839201
35.80852929649226,140.967421,3.115183819712877
35.89845189104448,140.967421,3.111375338198693
35.98837448559671,140.967421,3.1075761531654713
36.07829708014893,140.967421,3.103786230648235
36.168219674701156,140.967421,3.1000055368471533
36.258142269253376,140.967421,3.0962340381265387
36.348064863805604,140.967421,3.0924717010138836
36.437987458357824,140.967421,3.088718492198835
36.52791005291005,140.967421,3.0849743785322428
36.61783264746227,140.967421,3.081239327025177
36.7077552420145,140.967421,3.0775133048479537
36.79767783656672,140.967421,3.073796279329199
36.88760043111895,140.967421,3.0700882179548667
36.97752302567117,140.967421,3.066389088367313
37.067445620223396,140.967421,3.0626988583643517
37.157368214775616,140.967421,3.0590174958983303
37.24729080932784,140.967421,3.0553449690751884
37.33721340388007,140.967421,3.0516812461535574
37.42713599843229,140.967421,3.0480262955438393
37.51705859298451,140.967421,3.0443800858072994
37.60698118753674,140.967421,3.040742585655167
37.69690378208897,140.967421,3.0371137639477643
37.78682637664119,140.967421,3.033493589693579
37.876748971193415,140.967421,3.0298820320484237
37.966671565745635,140.967421,3.026279060314554
38.05659416029786,140.967421,3.0226846439397708
38.14651675485008,140.967421,3.019098752516598
38.23643934940231,140.967421,3.0155213557814142
38.32636194395453,140.967421,3.0119524236135984
38.41628453850676,140.967421,3.008391926034684
38.50620713305898,140.967421,3.004839833207533
38.596129727611206,140.967421,3.0012961154355082
38.68605232216343,140.967421,2.997760743161623
38.775974916715654,140.967421,2.9942336869677497
38.865897511267875,140.967421,2.9907149175737904
38.9558201058201,140.967421,2.987204405836881
39.04574270037232,140.967421,2.9837021227505733
34.1,141.0759764402895,3.189571105767992
34.18992259455223,141.0759764402895,3.18557844121355
34.27984518910445,141.0759764402895,3.1815957552583236
34.36976778365668,141.0759764402895,3.1776230105747856
34.4596903782089,141.0759764402895,3.173660170021239
34.549612972761125,141.0759764402895,3.1697071966406676
34.639535567313345,141.0759764402895,3.1657640536595926
34.72945816186557,141.0759764402895,3.161830704486922
34.81938075641779,141.0759764402895,3.157907112712838
34.90930335097002,141.0759764402895,3.15399324210767
34.99922594552224,141.0759764402895,3.1500890566207813
35.08914854007447,141.0759764402895,3.1461945203794643
35.17907113462669,141.0759764402895,3.1423095976878606
35.268993729178916,141.0759764402895,3.1384342530258422
35.35891632373114,141.0759764402895,3.1345684510479654
35.448838918283364,141.0759764402895,3.1307121565823763
35.538761512835585,141.0759764402895,3.126865334629757
35.62868410738781,141.0759764402895,3.123027950362266
35.71860670194003,141.0759764402895,3.1191999691225036
35.80852929649226,141.0759764402895,3.1153813564224446
35.89845189104448,141.0759764402895,3.1115720779424283
35.98837448559671,141.0759764402895,3.1077720995301323
36.07829708014893,141.0759764402895,3.103981387199532
36.168219674701156,141.0759764402895,3.100199907129921
36.258142269253376,141.0759764402895,3.096427625664893
36.348064863805604,141.0759764402895,3.0926645093113336
36.437987458357824,141.0759764402895,3.0889105247384574
36.52791005291005,141.0759764402895,3.0851656387768136
36.61783264746227,141.0759764402895,3.0814298184173023
36.7077552420145,141.0759764402895,3.0777030308102282
36.79767783656672,141.0759764402895,3.0739852432643304
36.88760043111895,141.0759764402895,3.0702764232458146
36.97752302567117,141.0759764402895,3.066576538377434
37.067445620223396,141.0759764402895,3.0628855564375326
37.157368214775616,141.0759764402895,3.059203445359111
37.24729080932784,141.0759764402895,3.0555301732289086
37.33721340388007,141.0759764402895,3.051865708286484
37.42713599843229,141.0759764402895,3.0482100189232915
37.51705859298451,141.0759764402895,3.0445630736817897
37.60698118753674,141.0759764402895,3.0409248412545296
